candidate_id,query_id,query_text,rank,logical_product_id,score,logical_product_link,product_name,brand,category,price,description,ingredients,pros,cons,best_uses,page_rating,page_review_count
gte_full,33,Creamy contour stick,4,P0319,0.7830523,https://www.ulta.com/p/double-take-freed-contour-stick-pimprod2040907,Double Take Freed Contour Stick,UOMA Beauty,Contouring,25.0,"Define and contour like a pro with the Double Take Contour Stick. UOMA's silicone-free formula effortlessly melts on contact, delivering high pigment and a natural-looking finish. This ultra-creamy formula gives you a soft velvet, matte complexion that lasts all day. Details Benefits Key","Ingredients Ultra- creamy formula melts on contact with the skin Highly pigmented and easy to blend Lightweight, soft matte finish Infused with plant-derived Squalane, known to hydrate and lock in moisture Fragrance and silicone free Vegan & cruelty free Plant-Derived Squalane: known to hydrate and strengthen the skin barrier How To Use Softly apply to the high points of your cheekbones, forehead, nose and underneath your lips. To keep the application lifted, use a fluffy brush or sponge to blend upward and outward. Pro-Tips: For added dimension and to help your contour last, apply Double Take Sculpting & Bronzing Powder over Double Take Freed Contour Stick to set it in place. Plays Nice With: Big Head! Dual Density Sponge Double Take Bronzer Double Take Freed Highlight Stick California Prop65 Warning WARNING: This product can expose you to chemicals which are known to the state of California to cause cancer Learn more at www.P65Warnings.ca.gov","blends easily, flattering/good shade match, natural-looking finish",,"bronzing/contouring, fair/light skin tones",,2.0
gte_full,33,Creamy contour stick,5,P0660,0.7825466,https://www.ulta.com/p/matte-cream-contour-highlight-sticks-pimprod2009303,Matte Cream Contour & Highlight Sticks,Anastasia Beverly Hills,Contouring,25.0,"Conscious Beauty at Ulta BeautyTM Cruelty Free Contour & Highlight Sticks by Anastasia Beverly Hills are full-pigment cream sticks for contouring and highlighting that deliver a natural-looking matte finish for face and body. The highly pigmented formula offers buildable coverage, allowing you to achieve contour & highlight techniques with ease. Details Benefits Features Offers buildable coverage you can customize from light to full Easy-to-apply formula Serves as a multitasking complexion perfector for concealing, highlighting and contouring Shade range complements multiple skin tones Ideal for oily and combination skin types Sleek component makes it ideal for on-the-go touch-ups Cruelty-free Paraben-free Gluten-free Oil-free How To Use Prep the complexion with moisturizer for a natural finish and light coverage prior to applying the Contour & Highlight Sticks. Use shade Banana to highlight and accentuate features. Apply directly to the upper cheek plane, center of the forehead, bridge and tip of the nose, upper brow bone, inner corner of the eyes, above the jawline, Cupid's bow, and/or chin and blend the edges. To find your shade in contour, swatch on the inside of the wrist. Choose the shade that complements your undertone. Depth might be determined by how deep the client prefers their contour. Blend out using A30 Pro Brush or a makeup sponge. Use shades Shadow, Fawn or Mink to minimize features. Apply directly to the hollows of the cheek, hairline, jawline, sides of the nose, crease of the eyes, and/or neck and blend the edges. Pro Tips: Banana is a pale yellow that can be used to highlight and/or color correct. The yellow undertone helps to brighten most skin tones. For highlight, apply in areas you want to accentuate and bring forward. Shadow is a cool contour shade for fair skin tones. Apply to the contours of the face to minimize features and sculpt. Fawn is a cool contour shade for light to light-medium skin tones. Apply to the contours of the face to minimize features and sculpt. Mink is a cool contour shade for medium to medium-tan skin tones. Apply to the contours of the face to minimize features and sculpt. For spot-concealing, work directly off your Contour or Highlight Stick with a flat, synthetic concealer brush and apply to areas where coverage is needed. For color-correcting, use a Contour or Highlight shade with a peach undertone.","Ingredients Banana: Caprylic/Capric Triglyceride, Octyldodecanol, Ethylhexyl Palmitate, Isononyl Isononanoate, Bis-Diglyceryl Polyacyladipate-2, Polyethylene, Silica, Ozokerite, Euphorbia Cerifera (Candelilla) Wax/Cire De Candelilla/Candelilla Cera, Mica, Isopropyl Myristate, Isostearic Acid, Lecithin, Limnanthes Alba (Meadowfoam) Seed Oil, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Polyglyceryl-3 Polyricinoleate, Polyhydroxystearic Acid, Simmondsia Chinensis (Jojoba) Seed Oil, Sodium Magnesium Silver Phosphate, Tocopheryl Acetate, Triethoxycaprylylsilane. May Contain: Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891).","smooth/creamy texture, blends easily, natural-looking finish, good/buildable coverage, easy to apply/use, matte finish/oil control, convenient packaging/applicator, glowy/radiant finish, hydrating/non-drying","difficult to blend, drying/emphasizes dry patches, patchy/streaky finish, poor longevity, shade/color mismatch or inaccurate photos","bronzing/contouring, fair/light skin tones, everyday wear, eyeshadow/eye looks, highlighting, medium/olive skin tones, oily skin, travel/on-the-go touch-ups",4.1,2619.0
gte_full,34,Cool-toned contour for fair skin,1,P0975,0.71415395,https://www.ulta.com/p/shape-tape-corrector-pimprod2038418,Shape Tape Corrector,Tarte,Color Correcting,32.0,"Conscious Beauty at Ulta BeautyTM Vegan Clean Ingredients Cruelty Free Give Back tarte's shape tape corrector is like waving a magic wand to erase the appearance of dark spots, redness, discoloration & more! Details Benefits Features Shades Creamy correctors with plumping hyaluronic acid Long-lasting, full-coverage formula won't crease Magically cancels blemishes, dark spots, discoloration, redness, dark undereye circles & more Nourishing mango & shea butters smooth Ultra-blendable & layers seamlessly with shape tape concealer for a flawless finish Vegan & cruelty-free 100% said it feels hydrating & comfortable on my skin* 100% said it doesn't look cakey or crease on my skin* 97% said it worked seamlessly with my concealer* 97% said it made my skin look smoother* 97% said it didn’t settle into my fine lines* *based on a consumer panel of 30 subjects Choose your corrector Lavender: Brightens & diffuses appearance of yellow tones & sallowness. Ideal for fair to light skin tones. Pink: Brightens the look of dark spots & offsets dullness. Ideal for fair to light skin tones. Green: Neutralizes & diffuses appearance of redness, hyperpigmentation & blemishes. Ideal for fair to tan skin tones. Peach: Neutralizes the look of dark undereyes & discoloration. Ideal for light to medium skin tones. Orange: Neutralizes the look of dark undereyes & discoloration. Ideal for medium to deep skin tones. Red: Neutralizes the look of dark undereyes & discoloration. Ideal for rich to espresso skin tones Yellow: Brightens appearance to offset the look of dullness & neutralizes appearance of mild redness. Ideal for light to medium tones. Blue: Neutralizes & diffuses appearance of orange & yellow tones in the skin. Ideal for tan to deep skin tones. White: Add brightness to certain areas of the face, mixed to customize your perfect complexion shade. Can also be used as a bright base for layering. Black: Use to add depth or contour to the face. How To Use Swipe directly onto the area of concern & blend with your fingers, sponge or brush. Top off with shape tape concealer for a smooth, flawless finish.","Ingredients Water/Aqua/Eau, Dimethicone, Propanediol, Trimethylsiloxysilicate, Isododecane, Glycerin, Cetyl PEG/PPG-10/1 Dimethicone, Phenyl Trimethicone, PEG-10 Dimethicone, Triethoxycaprylylsilane, Aluminum Starch Octenylsuccinate, Polyglyceryl-3 Diisostearate, Polypropylene, Phenoxyethanol, Disteardimonium Hectorite, Hydrogenated Polyisobutene, Magnesium Sulfate, Sorbitan Sesquiisostearate, Sodium Chloride, Propylene Carbonate, Polysilicone-11, Ethylhexylglycerin, Butyrospermum Parkii (Shea) Butter, Kaolin, Squalane, Tocopheryl Acetate, Mangifera Indica (Mango) Seed Butter, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Alumina, Silica, Tocopherol, Centella Asiatica Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Opuntia Vulgaris Extract, Panax Ginseng Root Extract, Sodium Hyaluronate, Citric Acid, Sodium Ferrocyanide. (+/-): Chromium Oxide Greens (CI 77288), Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).","blends easily, flattering/good shade match, glowy/radiant finish, good/buildable coverage, lightweight feel, long-lasting wear","cakey finish, heavy/thick feel, shade/color mismatch or inaccurate photos, too expensive/poor value","under-eye dark circles/brightening, covering blemishes/dark spots, covering redness, everyday wear, fair/light skin tones, medium/olive skin tones, sensitive skin",4.3,174.0
gte_full,34,Cool-toned contour for fair skin,2,P0226,0.71408826,https://www.ulta.com/p/chill-out-smoothing-color-corrector-pimprod2024416,Chill Out Smoothing Color Corrector,FLOWER Beauty,Color Correcting,12.0,"FLOWER Beauty's Chill Out Smoothing Color Corrector instantly neutralizes and brightens dark circles while hydrating and moisturizing skin. Details Benefits Key Ingredients Peach-toned color corrector instantly neutralizes and brightens dark circles Under-eye will appear brighter and illuminated Treated pigments provide a soft-focus effect, while Vitamin E and jojoba extract provide antioxidants and moisturizing benefits Gluten-Free Infused with hemp-derived CBD to nourish, hydrate and smooth skin Features Vitamin E and Jojoba extract to moisturize and provide antioxidants How To Use Dip finger into the pot. Apply a thin layer to disguise and spot treat any dark spots, blemishes, redness, or discolorations. Using the Precision Blending Sponge or the Ultimate 3-in-1 Blending Sponge, immediately blend well into skin. Next, apply Light Illusion Foundation to create a smooth and even finish. Then, follow with Light Illusion Concealer to highlight and brighten. Precautions: Please consult a physician prior to using if pregnant or breastfeeding. For external use only. Keep out of reach of children.","Ingredients Caprylic/Capric Triglyceride, Octyldodecanol, Hdi/Trimethylol Hexyllactone Crosspolymer, Cellulose, Mica, Euphorbia Cerifera (Candelilla) Wax (Candelilla Cera/Cire De Candelilla), Silica, Copernicia Cerifera (Carnauba) Wax (Cera Carnauba/Cire De Carnauba), Trimethylsiloxysilicate, Adipic Acid/ Diglycol Crosspolymer, Bisabolol, Dimethicone, Butylene Glycol Cocoate, Nylon-12, C12-15 Alkyl Benzoate, Glyceryl Behenate, C18-36 Acid Triglyceride, Tribehenin, Barium Sulfate, Phenoxyethanol, Polyglyceryl-3 Diisostearate, Triethoxycaprylylsilane, Hydrogenated Polydecene, Ethylhexylglycerin, Tocopherol, Polyhydroxystearic Acid, Jojoba Esters, Water (Aqua/Eau), Cannabidiol, Quillaja Saponaria Root. CBD Content < 2 Mg Per Package This Product Contains < 0.3% THC.","smooth/creamy texture, hydrating/non-drying, long-lasting wear, blends easily, easy to apply/use, good value/affordable, good/buildable coverage","cakey finish, drying/emphasizes dry patches, causes irritation/burning, creases/settles into lines, difficult to blend, heavy/thick feel, oxidizes/changes color","under-eye dark circles/brightening, alone instead of foundation, everyday wear, covering blemishes/dark spots, dry skin, mature skin, professional/MUA kit, sensitive eyes, under foundation/makeup",,263.0
gte_full,34,Cool-toned contour for fair skin,3,P0372,0.7033974,https://www.ulta.com/p/filter-effect-soft-radiance-concealer-pimprod2030871,Filter Effect Soft Radiance Concealer,Morphe,Concealer,12.0,"Morphe's Filter Effect Soft Radiance Concealer flexes to brighten, conceal, and sculpt a full range of skin tones with high-performing hyaluronic acid and pomegranate seed extract. Details Benefits Key Ingredients Formulated Without Hydrates & nourishes Sweatproof, transfer-resistant & water-resistant Long-wearing Great for all skin types Ophthalmologist tested Noncomedogenic A brightening pomegranate seed extract & hydrating hyaluronic acid for a soft, healthy-looking radiance that will have your complexion looking and feeling so good Oils Fragrance Parabens How To Use Concealer is not just for spot-correction. It can also highlight and contour. If you want to use it to cancel out your skin concerns, consider what you want to conceal. Use warm yellow and golden shades to neutralize redness and inflammation. Use cool or neutral peach-based shades to counteract yellowish or bluish under-eye circles. Use cool pink tones to brighten hyperpigmentation or discoloration. If you want to use it to highlight, after spot-correcting, pick a shade that's two shades lighter than your skin tone in your undertone. Apply the formula to the high points of your face. If you want to use it to contour, create that extra dimension with a shade that's two to four shades deeper than your skin tone in a neutral undertone.","Ingredients Water (Aqua, Eau), Isohexadecane, Isododecane, Dimethicone, Cetyl PEG/PPG-10/1 Dimethicone, Trimethylsiloxysilicate, Butylene Glycol, C13-15 Alkane, Glycerin, Dimethicone/Vinyl Dimethicone Crosspolymer, PEG-10 Dimethicone, Sodium Chloride, Disteardimonium Hectorite, Triethoxycaprylylsilane, Phenoxyethanol, Tribehenin, Polysilicone-11, Sorbitan Sesquioleate, Maltodextrin, Polymethyl Methacrylate, Punica Granatum Seed Extract, Propylene Carbonate, Alpinia Galanga Extract, Pentylene Glycol, Trisodium EDTA, Caprylic/Capric Triglyceride, Xanthan Gum, Sodium Hyaluronate. May Contain/Peut Contenir: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).","good/buildable coverage, lightweight feel, smooth/creamy texture, flattering/good shade match, gentle/non-irritating, good value/affordable","can cause breakouts, difficult to blend, oxidizes/changes color, patchy/streaky finish, too expensive/poor value","oily skin, setting makeup",4.3,438.0
gte_full,34,Cool-toned contour for fair skin,4,P0319,0.7011783,https://www.ulta.com/p/double-take-freed-contour-stick-pimprod2040907,Double Take Freed Contour Stick,UOMA Beauty,Contouring,25.0,"Define and contour like a pro with the Double Take Contour Stick. UOMA's silicone-free formula effortlessly melts on contact, delivering high pigment and a natural-looking finish. This ultra-creamy formula gives you a soft velvet, matte complexion that lasts all day. Details Benefits Key","Ingredients Ultra- creamy formula melts on contact with the skin Highly pigmented and easy to blend Lightweight, soft matte finish Infused with plant-derived Squalane, known to hydrate and lock in moisture Fragrance and silicone free Vegan & cruelty free Plant-Derived Squalane: known to hydrate and strengthen the skin barrier How To Use Softly apply to the high points of your cheekbones, forehead, nose and underneath your lips. To keep the application lifted, use a fluffy brush or sponge to blend upward and outward. Pro-Tips: For added dimension and to help your contour last, apply Double Take Sculpting & Bronzing Powder over Double Take Freed Contour Stick to set it in place. Plays Nice With: Big Head! Dual Density Sponge Double Take Bronzer Double Take Freed Highlight Stick California Prop65 Warning WARNING: This product can expose you to chemicals which are known to the state of California to cause cancer Learn more at www.P65Warnings.ca.gov","blends easily, flattering/good shade match, natural-looking finish",,"bronzing/contouring, fair/light skin tones",,2.0
gte_full,34,Cool-toned contour for fair skin,5,P0998,0.7003951,https://www.ulta.com/p/simply-ageless-triple-action-concealer-pimprod2033153,Simply Ageless Triple Action Concealer,CoverGirl,Concealer,17.49,"Conscious Beauty at Ulta BeautyTM Cruelty Free COVERGIRL's Simply Ageless Triple Action Concealer has the advanced Cooling Ceramic Wand applicator that depuffs as it conceals without tugging & pulling the sensitive under-eye area. The non-comedogenic formula covers dark circles, evens skintone & brightens to give a refreshed-looking eye area. Details Benefits Features Natural Medium to Full Coverage Concealer: Buildable to full coverage for a touch of lightweight, radiant concealer that covers blemishes and dark circles without looking cakey. 90% report a natural looking finish* Perfectly Fits Eye Contour: Concealer tip is designed to fit the eye contour for a precise application. 90% report no tugging or pulling* Based on a consumer study of 96 women after 1 week of use Non-Comedogenic/Does not clog pores Dermatologist Tested FSC-certified card made from 80% recycled paper Cruelty-Free Concealer (Certified Cruelty-Free International) Triple Action: Hydrating concealer depuffs, conceals and cares for skin with Hyaluronic Complex for a more youthful-looking, refreshed look Instant Cold Effect: CoverGirl Simply Ageless Concealer with Cooling Ceramic Wand instantly depuffs for a well-rested complexion Skincare-Inspired Formula: Infused with Hyaluronic Complex, Vitamin C and Niacinamide to reduce wrinkles, hydrate, and brighten. The hydrating formula blends seamlessly into skin without settling into lines, instantly reducing the appearance of wrinkles Bright, radiant finish Formulated for all skin types How To Use Dot the product under eye area (and wherever else you need to conceal/brighten) Use the Cooling Ceramic Wand like a facial tool to depuff and conceal If excess product, blend in with your finger or a sponge","Ingredients Aqua/Water/Eau, Isododecane, Cyclopentasiloxane, Talc, Glycerin, Trimethylsiloxysilicate, Butylene Glycol, Cetyl PEG/PPG-10/1 Dimethicone, Cetearyl Ethylhexanoate, Acrylates Crosspolymer, Niacinamide, Dimethicone/Vinyl Dimethicone Crosspolymer, Magnesium Sulfate, Bis-PEG/PPG-14/14 Dimethicone, Tribehenin, Mica, Disteardimonium Hectorite, Tocopheryl Acetate, Lecithin, Panthenol, Laureth-7, Isopropyl Titanium Triisostearate, Phenoxyethanol, Trihydroxystearin, Chlorphenesin, Alumina, Propylene Carbonate, Xanthan Gum, Disodium EDTA, Glyceryl Polymethacrylate, Sodium PCA, Urea, Silica, PEG-8, Acetyl Glucosamine, Ascorbyl Glucoside, Trehalose, Hexylene Glycol, Tin Oxide, Polyquaternium-51, Triacetin, Caprylyl Glycol, Sodium Hyaluronate, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Palmitoyl Hexapeptide-12. May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).","lightweight feel, smooth/creamy texture, does not emphasize lines/wrinkles, long-lasting wear, blends easily, good/buildable coverage, natural-looking finish","creases/settles into lines, difficult/messy application, heavy/thick feel, smudges/transfers/flakes",under-eye dark circles/brightening,3.8,524.0
gte_full,35,Contouring product that does not become patchy or fade quickly,1,P0191,0.7487252,https://www.ulta.com/p/cant-stop-wont-stop-24hr-full-coverage-matte-concealer-pimprod2001745,Can't Stop Won't Stop 24HR Full Coverage Matte Concealer,NYX Professional Makeup,Concealer,9.5,"Conscious Beauty at Ulta BeautyTM Vegan Cruelty Free Give Back NYX Professional Makeup Can't Stop Won't Stop Contour Concealer is a vegan, full coverage, lightweight, longwear multitasking concealer that won't transfer! Details Benefits Full coverage multitasking liquid concealer with a matte finish Longwear, no transfer, waterproof formula that lasts for up to 24 hrs Use blendable concealer to camouflage & cover imperfections, brighten up your under eye area & contour to perfection This vegan concealer is made for all skin types and complexions, available in 24 shades Pair our longwearing concealer with its complementary Can't Stop Won't Stop Full Coverage Foundation Vegan formula (no animal-derived ingredient or by-product) Cruelty free How To Use Dab NYX Professional Makeup Can't Stop Won't Stop Contour Concealer over any spots you'd like to hide or onto areas of the face you wish to illuminate and define. Blend the liquid well using a sponge, like the Complete Control Blending Sponge. Pro Tip: Use on the lids for a quick shadow base.","Ingredients Water/Aqua/Eau, Cyclopentasiloxane, Methyl Methacrylate Crosspolymer, Cyclohexasiloxane, Butylene Glycol, PEG-10 Dimethicone, Trimethylsiloxysilicate, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Silica Dimethyl Silylate [Nano], Sodium Chloride, Triethoxycaprylylsilane, Dimethicone, Dimethicone/Vinyl Dimethicone Crosspolymer, Aluminum Hydroxide, Disodium EDTA, Propylene Carbonate, Disteardimonium Hectorite, Ethylhexylglycerin, Cetyl PEG/PPG-10/1 Dimethicone, Tocopherol, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Phenoxyethanol. May Contain: Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891).","good/buildable coverage, good value/affordable, flattering/good shade match","creases/settles into lines, oxidizes/changes color, cakey finish, difficult to blend, heavy/thick feel, poor longevity, poor/insufficient coverage",deep/dark skin tones,4.3,1613.0
gte_full,35,Contouring product that does not become patchy or fade quickly,2,P0319,0.7466526,https://www.ulta.com/p/double-take-freed-contour-stick-pimprod2040907,Double Take Freed Contour Stick,UOMA Beauty,Contouring,25.0,"Define and contour like a pro with the Double Take Contour Stick. UOMA's silicone-free formula effortlessly melts on contact, delivering high pigment and a natural-looking finish. This ultra-creamy formula gives you a soft velvet, matte complexion that lasts all day. Details Benefits Key","Ingredients Ultra- creamy formula melts on contact with the skin Highly pigmented and easy to blend Lightweight, soft matte finish Infused with plant-derived Squalane, known to hydrate and lock in moisture Fragrance and silicone free Vegan & cruelty free Plant-Derived Squalane: known to hydrate and strengthen the skin barrier How To Use Softly apply to the high points of your cheekbones, forehead, nose and underneath your lips. To keep the application lifted, use a fluffy brush or sponge to blend upward and outward. Pro-Tips: For added dimension and to help your contour last, apply Double Take Sculpting & Bronzing Powder over Double Take Freed Contour Stick to set it in place. Plays Nice With: Big Head! Dual Density Sponge Double Take Bronzer Double Take Freed Highlight Stick California Prop65 Warning WARNING: This product can expose you to chemicals which are known to the state of California to cause cancer Learn more at www.P65Warnings.ca.gov","blends easily, flattering/good shade match, natural-looking finish",,"bronzing/contouring, fair/light skin tones",,2.0
gte_full,35,Contouring product that does not become patchy or fade quickly,3,P0902,0.73333806,https://www.ulta.com/p/pro-sculpt-concealer-palette-pimprod2040346,Pro Sculpt Concealer Palette,L.A. Girl,Contouring,12.99,"L.A. Girl Pro Sculpt Concealer Palette has a long lasting formula that enhances your best features. Includes 8 contouring shades. Details Features Key Ingredients Enhance + define with 8 creamy shades Contour, highlight & correct Skin loving ingredients like Shea butter & Vitamin E Cloudberry seed oil & camellia seed oil to help hydrate protect & soften skin","Ingredients Light: Hydrogenated Polyisobutene, Mica, Pentaerythrityl Tetraisostearate, Synthetic Wax, Polyisobutene, Cetearyl Ethylhexanoate, Cera Microcristallina (Microcrystalline) Wax, Polyglyceryl-3 Diisostearate, Aluminum Starch Octenylsuccinate, PEG-8 Beeswax, Sorbitan Stearate, Aluminum Hydroxide, Silica, Phenoxyethanol, Aqua (Water), Butyrospermum Parkii (Shea) Butter, Tocopheryl Acetate, Rubus Chamaemorus Seed Oil, Camellia Oleifera Seed Oil, Tocopherol. May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Yellow 5 Lake (CI 19140), Chromium Oxide Greens (CI 77288).",,"causes irritation/burning, creases/settles into lines",bronzing/contouring,3.3,3.0
gte_full,35,Contouring product that does not become patchy or fade quickly,4,P0180,0.7321039,https://www.ulta.com/p/bye-bye-under-eye-full-coverage-anti-aging-waterproof-concealer-xlsImpprod5770259,Bye Bye Under Eye Full Coverage Anti-Aging Waterproof Concealer,IT Cosmetics,Concealer,29.0,"Conscious Beauty at Ulta BeautyTM Give Back IT Cosmetics Bye Bye Under Eye Full Coverage Anti-Aging Waterproof Concealer is a 24H waterproof, full coverage concealer for dark circles and under eye bags. Details Benefits Features Key Ingredients Developed with plastic surgeons, IT Cosmetics Bye Bye Under Eye Full Coverage Anti-Aging Waterproof Concealer is your #1 best-selling* under-eye concealer for dark circles, dark spots and more. It provides flawless full coverage for up to 24 hours! *#1 concealer formula for IT Cosmetics brand in the US. Highly pigmented, full coverage concealer covers everything without creasing or cracking Cream concealer infused with proprietary Expression Proof Technology, peptides, antioxidants, hydrolyzed collagen, hyaluronic acid and vitamins Improves the appearance of wrinkles and effectively conceals the look of skin imperfections including dark circles, under eye bags, skin redness, hyperpigmentation, broken capillaries, age spots and other types of skin discoloration Longwear concealer - up to 24 hours of coverage Humidity-proof & waterproof Suitable for all skin types, even sensitive skin #1 Prestige Face Makeup Brand in the U.S. (Source: The NPD Group/ U.S. Prestige Beauty Total Measured Market, Makeup Brand Dollar Sales, January-November 2020) 93% say product provides full coverage** 86% say product corrects the look of imperfections** **Results observed in a consumer study Collagen: Skin-firming protein that supports skin elasticity for a youthfully smooth appearance Hyaluronic Acid: Attracts moisture, boosts elasticity and plumps the look of fine lines and wrinkles Peptides: Help reduce the appearance of wrinkles for smoother, firmer skin How To Use Warm a pinhead-size amount with your fingers and tap onto skin. Can also be worn as a foundation.","Ingredients Paraffinum Liquidum / Mineral Oil / Huile Minerale, Petrolatum, Vp/Hexadecene Copolymer, Silica Dimethyl Silylate [Nano] / Silica Dimethyl Silylate, Bis-Diglyceryl Polyacyladipate-2, Ozokerite, Phenoxyethanol, Tocopheryl Acetate, Aluminum Hydroxide, Kaolin, Niacinamide, Sodium Hyaluronate, Magnesium Ascorbyl Phosphate, Ascorbyl Palmitate, Hydrolyzed Collagen, Aqua / Water / Eau, Tocopherol, Glycerin, Steareth-20, Chlorhexidine Digluconate, N-Hydroxysuccinimide, Sodium Citrate, Potassium Sorbate, Palmitoyl Tripeptide-1, Chrysin, Palmitoyl Tetrapeptide-7, Citric Acid, Biotin.","good/buildable coverage, flattering/good shade match, good value/affordable, long-lasting wear, resists smudging/transfer, does not emphasize lines/wrinkles, easy to apply/use, gentle/non-irritating, glowy/radiant finish, hydrating/non-drying","creases/settles into lines, heavy/thick feel, cakey finish, drying/emphasizes dry patches, oxidizes/changes color, too expensive/poor value, too shiny/glittery","under-eye dark circles/brightening, setting makeup, alone instead of foundation, everyday wear",4.3,9477.0
gte_full,35,Contouring product that does not become patchy or fade quickly,5,P0396,0.7317852,https://www.ulta.com/p/forever-skin-correct-concealer-pimprod2036834,Forever Skin Correct Concealer,Dior,Concealer,40.0,"Dior Forever Skin Correct Concealer is a 24-hour-wear multi-purpose, full-coverage creamy concealer that helps correct and hide under-eye circles, redness, blemishes and imperfections. Details Benefits Key Ingredients This 24h-wear concealer hides undereye circles, redness, and imperfections without settling into facial lines. Enriched with Wild Pansy extract, this skin-caring formula helps smooth, moisturize and improve complexion. Available in multiple shades and multiple undertones. Wild Pansy How To Use ""Forever Skin Correct is applied after blending the Dior Forever fluid foundation, focusing on areas that need additional correction: undereye circles, localized redness, imperfections. Applied with the applicator, it can be blended with fingers or a brush."" Peter Philips, Creative and Image Director for Dior Makeup. To correct and conceal imperfections: select a shade closest to your skin tone, lightly apply concealer directly onto the blemish with the tip of the applicator. To hide under-eye circles: select a concealer one or two shades lighter than your natural skin tone and apply under the eyes to conceal discoloration. To brighten complexion: select a concealer one or two shades lighter than your skin tone, apply on high points of the face such as cheekbones, bow of the lip and center of the chin. To contour: choose a concealer two or three shades deeper than your skin tone and apply beneath cheekbones, along jawline and hairline to define and contour facial features.","Ingredients Aqua (Water), Methyl Trimethicone, Phenyl Trimethicone, Isododecane, Glycerin, Butylene Glycol, Acrylates/Dimethicone Copolymer, Cetyl PEG/PPG-10/1 Dimethicone, Dimethicone, Methyl Methacrylate Crosspolymer, Phenoxyethanol, Silica, Disteardimonium Hectorite, Sodium Myristoyl Glutamate, Glyceryl Undecyl Dimethicone, Synthetic Fluorphlogopite, Sodium Chloride, Caprylyl Glycol, Propylene Carbonate, Hexadecene, Aluminum Hydroxide, Viola Tricolor Extract, Rosa Multiflora Fruit Extract, Hydrogen Dimethicone, Tropaeolum Majus Extract, Ethylhexylglycerin, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate. May Contain: CI 19140 (Yellow 5, Yellow 5 Lake), CI 42090 (Blue 1 Lake), CI 77007 (Ultramarines), CI 77163 (Bismuth Oxychloride), CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 77891 (Titanium Dioxide).","good/buildable coverage, natural-looking finish, blends easily, flattering/good shade match, hydrating/non-drying, long-lasting wear, good value/affordable","causes irritation/burning, creases/settles into lines, poor/insufficient coverage, shade/color mismatch or inaccurate photos, difficult to blend, drying/emphasizes dry patches, patchy/streaky finish, too expensive/poor value","under-eye dark circles/brightening, everyday wear, bronzing/contouring, dry skin, mature skin, setting makeup",4.6,552.0
